,address,LAT,LONG
2228,299 NORFOLK ST AND E COTTAGE ST,42.375,-71.03972
2230,SNOW HILL ST AND P ST,42.375,-71.03972
2233,COMMERCIAL ST AND CHARTER ST,42.375,-71.03972
2239,28 RIVER ST AND FREEPORT ST,42.375,-71.03972
2246,42 MAVERICK ST AND MERIDIAN ST,42.375,-71.03972
2249,CASS BL AND TREMONT ST,42.375,-71.03972
2250,BRAINERD RD AND WINCHESTER ST,42.375,-71.03972
2253,43 WAREHAM ST AND ALBANY ST,42.375,-71.03972
2259,423 SHAWMUT AV AND W NEWTON ST,42.375,-71.03972
2261,BEACON ST AND WARREN ST,42.375,-71.03972
2274,229 COREY ST AND RUSKIN ST,42.375,-71.03972
2276,15 DORCHESTER ST AND MELROSE ST,42.375,-71.03972
2280,LEWISTON ST AND SAFFORD ST,42.375,-71.03972
2282,215 CHARLES ST AND TREMONT ST,42.375,-71.03972
2283,31 ORLEANS ST AND LIVERPOOL ST,42.375,-71.03972
2294,QUINCY ST AND DACIA ST,42.375,-71.03972
2298,345 DORCHESTER ST AND TREMONT ST,42.375,-71.03972
2307,18 CUSTER ST AND WOODMAN ST,42.375,-71.03972
2308,TILESBORO ST AND WASHINGTON ST,42.375,-71.03972
2309,DUNBAR AV AND WASHINGTON ST,42.375,-71.03972
2311,59 NEPONSET AV AND CANTERBURY ST,42.375,-71.03972
2312,N WASHINGTON ST AND COMMERCIAL ST,42.375,-71.03972
2319,FERNDALE ST AND NEVADA ST,42.375,-71.03972
2323,HALLET ST AND MILTON ST,42.375,-71.03972
2330,ORCHARD PK AND DUBOIS ST,42.375,-71.03972
2332,MILTON ST AND HALLET ST,42.375,-71.03972
2339,MARION ST AND WHITE ST,42.375,-71.03972
2342,HUNTINGTON AV AND KINGSTON ST,42.375,-71.03972
2344,JOY ST AND BEACON ST,42.375,-71.03972
2346,BROMFIELD ST AND WASHINGTON ST,42.375,-71.03972
2349,1 SUMMER ST AND DARTMOUTH ST,42.375,-71.03972
2350,B ST AND E 5TH ST,42.375,-71.03972
2353,E ST AND 3RD ST,42.375,-71.03972
2357,3 LEDGEWOOD RD AND COREY ST,42.375,-71.03972
2358,BUNKER HILL ST AND N MEAD ST,42.375,-71.03972
2362,183 CAMBRIDGE ST AND SORRENTO ST,42.375,-71.03972
2363,BEACON ST AND DARTMOUTH ST,42.375,-71.03972
2365,58 TOLMAN ST AND NORWOOD ST,42.375,-71.03972
2373,MORTON ST AND FAIRMOUNT ST,42.375,-71.03972
2376,ASTORIA ST AND FLINT ST,42.375,-71.03972
2378,189 BROOKS ST AND WHITE ST,42.375,-71.03972
2380,MOSGROVE AV AND WASHINGTON ST,42.375,-71.03972
2381,25 DORCHESTER AV AND SILVER ST,42.375,-71.03972
2383,41 HOWARD AV AND HAMPDEN ST,42.375,-71.03972
2387,4 DUDLEY ST AND MT PLEASANT ST,42.375,-71.03972
2389,ALFRED ST AND DEXTER ST,42.375,-71.03972
2390,123 PINCKNEY ST AND CHARLES ST,42.375,-71.03972
2395,1 CITY HALL PZ AND CONGRESS ST,42.375,-71.03972
2396,175 A ST AND NORTH ST,42.375,-71.03972
2397,F ST AND FARGO ST,42.375,-71.03972
2401,CHELSEA ST AND E EAGLE ST,42.375,-71.03972
2406,43 SALEM ST AND CHARTER ST,42.375,-71.03972
2407,CENTRAL ST AND INDIA ST,42.375,-71.03972
2409,LONDON ST AND SPICE ST,42.375,-71.03972
2412,26 GWINNETT ST AND AUSTIN ST,42.375,-71.03972
2415,EDGEWOOD ST AND COREY ST,42.375,-71.03972
2418,CONGRESS ST AND ATLANTIC ST,42.375,-71.03972
2422,43 ROGERS ST AND W 5TH ST,42.375,-71.03972
2428,DORCHESTER AV AND GEORGIA ST,42.375,-71.03972
2429,HIGHLAND AV AND ALBION ST,42.375,-71.03972
2438,BARNES ST AND SARATOGA ST,42.375,-71.03972
2439,ATLANTIC AV AND MILK ST,42.375,-71.03972
2440,ARLINGTON ST AND MARGINAL ST,42.375,-71.03972
2444,214 MARKET ST AND SAYBROOK ST,42.375,-71.03972
2445,HARBORSIDE DR AND AVERY ST,42.375,-71.03972
2455,NORFOLK ST AND W COTTAGE ST,42.375,-71.03972
2458,COLUMBIA RD AND RIVER ST,42.375,-71.03972
2459,BALL ST AND WASHINGTON ST,42.375,-71.03972
2461,FOREST HILLS ST AND GLEN ST,42.375,-71.03972
2463,FOREST HILLS AV AND GLEN ST,42.375,-71.03972
2466,122 MERIDIAN ST AND LONDON ST,42.375,-71.03972
2467,63 STUART ST AND TREMONT ST,42.375,-71.03972
2474,SOUTHERN AV AND FREEPORT ST,42.375,-71.03972
2476,SUMMIT ST AND FAIRMOUNT ST,42.375,-71.03972
2492,SPRUCE ST AND BEACON ST,42.375,-71.03972
2493,1 WESTERN AV AND HAGUE ST,42.375,-71.03972
2498,ALBANY ST AND E BROOKLINE ST,42.375,-71.03972
2499,CHURCH ST AND HOMESTEAD ST,42.375,-71.03972
2504,1891 WASHINGTON ST AND E LENOX ST,42.375,-71.03972
2512,33 BEACON ST AND FAIRFIELD ST,42.375,-71.03972
2513,76 EASTON ST AND MANSFIELD ST,42.375,-71.03972
2516,MARCELLA ST AND RITCHIE ST,42.375,-71.03972
2523,11 BEACON ST AND NEW BEDFORD ST,42.375,-71.03972
2525,222 BERKELEY ST AND PROVIDENCE ST,42.375,-71.03972
2532,MINER ST AND BEACON ST,42.375,-71.03972
2534,9 MANSFIELD ST AND LINCOLN ST,42.375,-71.03972
2536,ROCKINGHAM AV AND WASHINGTON ST,42.375,-71.03972
2539,1 DANUBE ST AND SELDEN ST,42.375,-71.03972
2542,233 BLUE HILL AV AND BURT ST,42.375,-71.03972
2544,HARRISON AV AND WAREHAM ST,42.375,-71.03972
2545,COURT ST AND CONGRESS ST,42.375,-71.03972
2546,CENTRE ST AND GORE ST,42.375,-71.03972
2547,65 ALLERTON ST AND MAGAZINE ST,42.375,-71.03972
2549,MORTON ST AND CANTERBURY ST,42.375,-71.03972
2559,BOWDOIN ST AND HAVRE ST,42.375,-71.03972
2564,57 ALLERTON ST AND MAGAZINE ST,42.375,-71.03972
2571,PARK DR AND PETERBOROUGH ST,42.375,-71.03972
2575,FRANKLIN ST AND STANDARD ST,42.375,-71.03972
2592,1 ASHBURTON PL AND SOMERSET ST,42.375,-71.03972
2600,WASHINGTON ST AND EVERETT ST,42.375,-71.03972
2607,398 WASHINGTON ST AND BROOKSTONE ST,42.375,-71.03972
2615,MINOT PK AND WESTMORELAND ST,42.375,-71.03972
2616,198 WASHINGTON ST AND E COTTAGE ST,42.375,-71.03972
2619,QUINCY ST AND HOWARD ST,42.375,-71.03972
2621,28 SARATOGA ST AND MERIDIAN ST,42.375,-71.03972
2624,46 MELCHER ST AND LENOX ST,42.375,-71.03972
2625,1 GROVE ST AND SUMNER ST,42.375,-71.03972
2626,MARGARET ST AND HOWLAND ST,42.375,-71.03972
2628,HANOVER ST AND NORTH ST,42.375,-71.03972
2629,49 MELCHER ST AND SUMMER ST,42.375,-71.03972
2631,43 ROGERS ST AND W 7TH ST,42.375,-71.03972
2632,162 BREMEN ST AND COMMERCIAL ST,42.375,-71.03972
2635,PARKER ST AND CRESCENT ST,42.375,-71.03972
2637,71 W CEDAR ST AND SUMMER ST,42.375,-71.03972
2640,129 MAVERICK ST AND LONDON ST,42.375,-71.03972
2642,MERRIMAC ST AND WASHINGTON ST,42.375,-71.03972
2643,MARYLAND ST AND BAY ST,42.375,-71.03972
2644,LANCASTER ST AND MERRIMAC ST,42.375,-71.03972
2647,11 EMMONS ST AND RICHMOND ST,42.375,-71.03972
2653,EMMONS ST AND RICHMOND ST,42.375,-71.03972
2661,BAKERS CT AND TILMAN ST,42.375,-71.03972
2664,5 ALBANY ST AND PLYMPTON ST,42.375,-71.03972
2667,BROMFIELD ST AND PRINCE ST,42.375,-71.03972
2668,CONGRESS ST AND FEDERAL ST,42.375,-71.03972
2670,BROOKS ST AND MARION ST,42.375,-71.03972
2674,28 COOPER ST AND N MARGIN ST,42.375,-71.03972
2676,CAMBRIDGE ST AND E NEWTON ST,42.375,-71.03972
2684,EVANS ST AND WESTVIEW ST,42.375,-71.03972
2685,CENTRE ST AND GAYLAND ST,42.375,-71.03972
2686,107 RICHMOND ST AND DARTMOUTH ST,42.375,-71.03972
2695,BELFORT ST AND MARSH ST,42.375,-71.03972
2706,COLUMBIA RD AND ORIOLE ST,42.375,-71.03972
2711,BROAD ST AND CUSTOM HOUSE ST,42.375,-71.03972
2718,BLUE HILL AV AND FAIRVIEW ST,42.375,-71.03972
2721,COMMERCIAL ST AND N WASHINGTON ST,42.375,-71.03972
2724,POND ST AND HOPKINS ST,42.375,-71.03972
2729,ATHERTON ST AND WASHINGTON ST,42.375,-71.03972
2732,CENTRE ST AND GOULD ST,42.375,-71.03972
2733,813 PARKER ST AND NORTHAMPTON ST,42.375,-71.03972
2735,68 BATTERYMARCH ST AND FRANKLIN ST,42.375,-71.03972
2736,111 ATLANTIC AV AND RICHMOND ST,42.375,-71.03972
2743,CUSHING AV AND LEROY ST,42.375,-71.03972
2750,24 COMMERCIAL ST AND SUMMER ST,42.375,-71.03972
2756,FEDERAL ST AND SUMMER ST,42.375,-71.03972
2762,11114 HARRISON AV AND EUSTIS ST,42.375,-71.03972
2767,13 BALLARD ST AND HENCHMAN ST,42.375,-71.03972
2781,CAMBRIDGE ST AND ALLSTON ST,42.375,-71.03972
2782,GALLIVAN BL AND WASHINGTON ST,42.375,-71.03972
2784,HARRISON AV AND TREMONT ST,42.375,-71.03972
2785,HIGHLAND ST AND MILTON ST,42.375,-71.03972
2791,351 BOYLSTON ST AND CHARLES ST,42.375,-71.03972
2793,NORFOLK ST AND E COTTAGE ST,42.375,-71.03972
2798,14 TEMPLE ST AND SUMMER ST,42.375,-71.03972
2804,COLUMBIA RD AND LAGRANGE ST,42.375,-71.03972
2806,BLUE HILL AV AND LAGRANGE ST,42.375,-71.03972
2810,HARRISON AV AND PURCHASE ST,42.375,-71.03972
2812,238 WARREN ST AND DUNREATH ST,42.375,-71.03972
2813,319 STUART ST AND W BROOKLINE ST,42.375,-71.03972
2815,24 STUART ST AND TREMONT ST,42.375,-71.03972
2816,101 ARCH ST AND HAWLEY ST,42.375,-71.03972
2817,BEACON ST AND BRIMMER ST,42.375,-71.03972
2821,38 SHIRLEY ST AND CLIFTON ST,42.375,-71.03972
2823,A ST AND CHANNEL CENTER ST,42.375,-71.03972
2824,COLUMBIA RD AND HOUSTON ST,42.375,-71.03972
2825,ACADEMY HILL RD AND WASHINGTON ST,42.375,-71.03972
2826,ROCKLAND ST AND WASHINGTON ST,42.375,-71.03972
2827,PARIS ST AND SARATOGA ST,42.375,-71.03972
2830,ALBANY ST AND MALL ST,42.375,-71.03972
2831,251 LEYDEN ST AND BENNINGTON ST,42.375,-71.03972
2835,393 FANEUIL ST AND SAYBROOK ST,42.375,-71.03972
2841,SARATOGA ST AND BAYSWATER ST,42.375,-71.03972
2842,AV DE LAFAYETTE AND WASHINGTON ST,42.375,-71.03972
2843,HERALD ST AND TREMONT ST,42.375,-71.03972
2845,A ST AND E 6TH ST,42.375,-71.03972
2847,47 ATLANTIC AV AND TREMONT ST,42.375,-71.03972
2848,LORING ST AND WILLIAMS ST,42.375,-71.03972
2850,99 SUMMER ST AND BEDFORD ST,42.375,-71.03972
2852,LAMARTINE ST AND MARIE ST,42.375,-71.03972
2859,PARKER ST AND PERKINS ST,42.375,-71.03972
2860,BEACON ST AND PINCKNEY ST,42.375,-71.03972
2864,MERIDIAN ST AND LIVERPOOL ST,42.375,-71.03972
2866,86 BEACON ST AND SUDBURY ST,42.375,-71.03972
2869,23 COLUMBIA RD AND DEVON ST,42.375,-71.03972
2870,88 WESTBROOK ST AND SARATOGA ST,42.375,-71.03972
1352,7 WALLACE CT,42.375037,-71.059711
140,BEDFORD ST AND CHAUNCY ST,42.3751,-71.0392
229,WELD ST AND POMFRET ST,42.3751,-71.0392
240,MASSACHUSETTS AV AND WASHINGTON ST,42.3751,-71.0392
249,ADAMS ST AND PARKMAN ST,42.3751,-71.0392
279,GLENHAM ST AND CARROLL ST,42.3751,-71.0392
293,REDGATE RD AND LAGRANGE ST,42.3751,-71.0392
298,ADAMS ST AND PERCIVAL ST,42.3751,-71.0392
371,LINCOLN ST AND FRANKLIN ST,42.3751,-71.0392
465,SONGIN WY AND BOSTON ST,42.3751,-71.0392
499,LEAMINGTON RD AND HOPEDALE ST,42.3751,-71.0392
561,SOUTH ST AND WASHINGTON ST,42.3751,-71.0392
581,CAMBRIDGE ST AND ARLINGTON AV,42.3751,-71.1056
669,FRANKLIN ST AND LINCOLN ST,42.3751,-71.0392
771,CAMBRIDGE ST AND WARREN AV,42.3751,-71.1056
833,PARK ST AND RAILROAD ST,42.3751,-71.0392
841,WINSHIP ST AND MARKET ST,42.3751,-71.0392
843,MAIN ST AND PRESCOTT ST,42.3751,-71.0392
994,GROVE ST AND WASHINGTON ST,42.3751,-71.0392
1006,7 SOUTHAMPTON ST AND COBDEN ST,42.3751,-71.0392
1052,11 HIGHGATE ST AND CAMBRIDGE ST,42.3751,-71.0392
1145,NORTH ST AND CONGRESS ST,42.3751,-71.0392
1153,EVERETT ST AND IPSWICH ST,42.3751,-71.0392
1314,42 PEACEVALE RD AND QUINCY ST,42.3751,-71.0392
1328,6 GUEST ST AND LIFE ST,42.3751,-71.0392
1410,3 WARREN ST AND BOSTON ST,42.3751,-71.0392
1424,ELKO ST AND CAMBRIDGE ST,42.3751,-71.0392
1465,CENTRE ST AND WASHINGTON ST,42.3751,-71.0392
1585,25 W HOWELL ST AND BOSTON ST,42.3751,-71.0392
1853,BEECHMONT ST AND DEFOREST ST,42.3751,-71.0392
2189,WINTHROP ST AND SOLEY ST,42.3751,-71.0392
2265,CONGRESS ST AND D ST,42.3751,-71.0392
2382,198 W SELDEN ST AND HALBORN ST,42.3751,-71.0392
2392,WATER ST AND WASHINGTON ST,42.3751,-71.0392
2500,FREEPORT ST AND LINDEN ST,42.3751,-71.0392
2533,WALNUT ST AND COBDEN ST,42.3751,-71.0392
2538,WAREHAM ST AND MALDEN ST,42.3751,-71.0392
2605,HUNTINGTON AV AND D ST,42.3751,-71.0392
2696,CONGRESS ST AND COURT ST,42.3751,-71.0392
2728,111 WALWORTH ST AND SYMMES ST,42.3751,-71.0392
2764,9 METROPOLITAN AV AND ALBION ST,42.3751,-71.0392
2780,ELY RD AND FRANCONIA ST,42.3751,-71.0392
2865,15 BROAD ST AND ARLINGTON ST,42.3751,-71.0392
182,8TH ST,42.375117,-71.052711
921,WALLACE CT,42.375242,-71.059781
421,1 1ST AV,42.375282,-71.054486
2411,MT VERNON ST AND REVERE ST,42.375367,-71.058691
2180,1 DICKINSON R,42.375594,-71.099837
2161,2 DICKINSON R,42.375612,-71.099911
644,4 BOYLE ST,42.375617,-71.062341
711,4 BOYLE ST AND PLEASANT ST,42.375617,-71.062341
1474,1 CIRCUIT DR,42.375625,-70.993235
990,7 DICKINSON R,42.375814,-71.100233
1731,MT VERNON AV,42.375998,-71.05908
729,58 3RD AV,42.376015,-71.054252
716,191 MAIN ST,42.376067,-71.064801
1359,9TH ST,42.376117,-71.052081
1520,9TH ST AND 5TH ST,42.376117,-71.052081
959,145 FOSTER ST,42.376267,-71.132082
175,201 MAIN ST,42.376327,-71.065111
723,BROWN ST AND FIRTH R,42.376358,-71.128904
1993,152 3RD AV,42.376552,-71.053401
1449,221 MAIN ST,42.376606,-71.065418
920,231 MAIN ST,42.376631,-71.065608
2247,MERIDIAN ST AND MAVERICK ST,42.376765,-71.039394
453,22 HAROLD ST,42.376863,-71.102345
1139,251 MAIN ST,42.376873,-71.065763
1416,245 MAIN ST,42.376897,-71.065891
171,13TH ST,42.377017,-71.05075
1890,145 SARATOGA ST AND CAMBRIDGE ST,42.377037,-71.034861
251,MAIN ST AND SALEM ST,42.377219,-71.066688
2710,529 MAIN ST,42.377247,-71.066371
80,271 MAIN ST,42.377287,-71.066411
1406,273 MAIN ST,42.377427,-71.066591
1554,5TH AV,42.377589,-71.052048
1405,285 MAIN ST,42.377637,-71.066841
460,4 CONCORD AV,42.377727,-71.061471
1375,62 13TH ST,42.377763,-71.052634
4,9 SULLIVAN ST,42.377837,-71.066881
228,CHELSEA ST AND MEDFORD ST,42.377931,-71.029731
1601,5TH AV AND CHELSEA ST,42.377931,-71.029731
1721,CHELSEA ST AND VISCONTI R,42.377931,-71.029731
2021,VISCONTI RD AND CHELSEA ST,42.377931,-71.029731
2502,CHELSEA ST AND CONSTITUTION R,42.377931,-71.029731
2658,1 ROSSMORE R,42.377988,-71.091043
136,15 SULLIVAN ST,42.377997,-71.066691
126,96 13TH ST,42.378404,-71.05271
1292,344 MERIDIAN ST AND MAVERICK ST,42.378477,-71.039411
2789,34 SULLIVAN ST,42.378507,-71.066171
2802,34 SULLIVAN ST AND BUNKER HILL ST,42.378507,-71.066171
481,WALFORD WY AND WALFORD WY,42.378527,-71.057051
584,51 SULLIVAN ST,42.378645,-71.065526
1497,66 ELM ST AND BUNKER HILL ST,42.378697,-71.063071
2868,55 SULLIVAN ST,42.378697,-71.065396
704,PRINCETON ST AND MCCLELLAN HY,42.378847,-71.032941
51,RUTHERFORD AV,42.379038,-71.071098
343,UNION ST AND OLD RUTHERFORD AV,42.379038,-71.071098
449,16 POLK ST AND BUNKER HILL ST,42.379229,-71.061319
454,16 POLK ST,42.379229,-71.061319
2436,EVERETT ST AND HARVARD ST,42.37944,-71.118147
1120,COLUMBUS AV AND WASHINGTON ST,42.379497,-71.093061
1741,41 EDEN ST,42.379937,-71.067191
2427,1 MEAD ST,42.38015,-71.06843
1594,391 MAIN ST,42.380257,-71.069641
2638,4 HAWKINS ST,42.380267,-71.097899
1498,MASSACHUSETTS AV AND WHITE ST,42.380447,-71.035781
2598,25 COOK ST,42.380607,-71.063771
548,43 MEAD ST,42.380647,-71.067601
2855,809 MAIN ST,42.380679,-70.980913
396,411 MAIN ST,42.380807,-71.070181
2469,635 MAIN ST,42.380809,-70.98111
934,2 WHITE ST,42.380827,-71.038291
1197,BREMEN ST AND VISCONTI R,42.380867,-71.036581
417,RUTHERFORD AV AND LAGRANGE ST,42.381203,-71.075018
1546,RUTHERFORD AV AND CONGRESS ST,42.381203,-71.075018
184,SACKVILLE ST,42.381217,-71.064851
297,425 MAIN ST,42.381217,-71.070561
2183,ROLAND ST,42.381257,-71.079071
2603,48 COOK ST,42.381347,-71.063591
2356,263 MAIN ST,42.38162,-70.984438
1446,241 MAIN ST,42.381646,-70.98517
409,439 MAIN ST,42.381657,-71.070971
1973,514 CHELSEA ST AND AVE DELAFAYETTE,42.382008,-71.024702
1527,j9 BIGELOW ST,42.382349,-71.093547
2530,BIGELOW ST,42.382349,-71.093547
965,2 CHAPPIE ST AND BUNKER HILL ST,42.382495,-71.069271
1159,SARATOGA ST AND NEPTUNE R,42.383421,-71.016997
2091,CHELSEA ST AND SARATOGA ST,42.383421,-71.016997
2194,SARATOGA ST AND SHAWSHEEN R,42.383421,-71.016997
2738,BRIGHTON ST,42.383777,-71.077981
1752,SULLIVAN SQ AND ALFORD ST,42.3838,-71.0767
2475,39 BRIGHTON ST,42.384176,-71.077368
608,43 BRIGHTON ST,42.384303,-71.077307
1353,ROUTE 1A AND BENNINGTON ST,42.384467,-71.014061
1742,3 HILLSIDE AV,42.3846,-71.085834
1333,16 SUMMIT AV,42.384705,-70.977412
2119,16 HILLSIDE AV,42.385149,-71.123824
1084,62 ALDRICH ST AND CONGREVE ST,42.385181,-71.091605
2033,24 LINCOLN ST AND EVERETT ST,42.385633,-71.081138
2070,LINCOLN ST AND EVERETT ST,42.386086,-71.081335
1610,WEST ST AND WASHINGTON ST,42.386541,-71.170968
1959,784 BEACON ST,42.386616,-71.116278
1771,791 BEACON ST,42.386617,-71.116278
1558,6 WALNUT AV,42.38706,-71.123113
569,5 DORRANCE ST,42.38713,-71.075274
2867,8 DORRANCE ST,42.38713,-71.075274
1651,WAVERLY ST AND BIRMINGHAM PY,42.3873,-71.1892
208,BREMEN ST AND PORTER ST,42.38732,-71.11527
725,71 LUBEC ST AND PORTER ST,42.38732,-71.11527
849,273 MAVERICK ST AND PORTER ST,42.38732,-71.11527
983,PORTER ST AND CONDOR ST,42.38732,-71.11527
2221,MERIDIAN ST AND PORTER ST,42.38732,-71.11527
2482,9 PARIS ST AND PORTER ST,42.38732,-71.11527
2554,177 LONDON ST AND PORTER ST,42.38732,-71.11527
672,TREMONT ST AND BEACON ST,42.387827,-71.041434
1156,CHELSEA ST AND VINE ST,42.3888,-71.0477
2795,68 DAVENPORT ST,42.389513,-71.119865
2055,12 CHARLES ST AND BRIGHTON AV,42.389562,-71.175767
1519,ALFORD ST,42.389849,-71.070558
2794,ALFORD ST AND SULLIVAN SQ,42.389849,-71.070558
1000,FRANKLIN ST AND ARCH ST,42.389867,-71.177831
2425,15 MEAD ST,42.389984,-71.125077
1411,2 LEE ST,42.389999,-71.099789
1436,LEE ST,42.390288,-71.099597
2529,SEA VIEW AV AND DRUMLIN R,42.39048,-71.00391
474,2 CONCORD AV,42.390554,-71.15783
2673,173 ALFORD ST,42.390564,-71.070173
1790,233 MARKET ST,42.392238,-71.052434
467,CONCORD AV,42.392583,-71.165434
1565,5TH ST,42.393261,-71.034938
2125,CHELSEA ST AND 5TH AV,42.393261,-71.034938
1086,ARLINGTON ST AND CENTRAL SQ,42.393622,-71.038127
1210,ARLINGTON ST AND EVERETT ST,42.393622,-71.038127
1984,BALDWIN ST,42.394064,-70.982611
1715,POPLAR ST AND BEECHMONT ST,42.39428,-71.034654
1765,LINDEN ST AND 4TH ST,42.394498,-71.038503
1282,SUMMER ST AND WASHINGTON ST,42.394645,-70.984254
457,16 BRIGHTON ST,42.395045,-71.158859
2679,21 WHIPPLE ST,42.395069,-71.116727
1789,CLAY ST AND HARVARD ST,42.395505,-71.134448
2416,66 DUDLEY ST,42.395635,-71.131688
2537,DUDLEY ST AND CLIFTON ST,42.395697,-71.136298
2708,15 MARKET ST,42.396639,-71.048376
1212,5 MARKET ST,42.396675,-71.048352
1298,KILSYTH R,42.396886,-71.100602
1744,EDEN ST,42.397013,-71.032925
1831,15 BENNINGTON ST,42.397062,-70.992322
1902,9 BENNINGTON ST,42.397062,-70.992322
1111,11 STRATHMORE R,42.397341,-71.102784
525,185 SOLDIERS FIELD R,42.39836,-71.124049
1451,166 SOLDIERS FIELD R,42.39836,-71.124049
2149,165 SOLDIERS FIELD R,42.39836,-71.124049
2209,125 SOLDIERS FIELD R,42.39836,-71.124049
2212,175 SOLDIERS FIELD R,42.39836,-71.124049
2553,SOLDIERS FIELD R,42.39836,-71.124049
533,33 DUDLEY ST,42.398383,-71.021068
1838,CHELSEA ST AND BLOSSOM ST,42.398407,-71.03521
968,45 DUDLEY ST,42.398576,-71.02115
7,399 MERIDIAN ST AND WHITE ST,NA,NA
38,NORFOLK ST AND SHETLAND ST,NA,NA
40,GUILD ST AND LAMBERT ST,NA,NA
56,MERIDIAN ST AND WHITE ST,NA,NA
61,BOSTON ST AND DORCHESTER AV,NA,NA
73,WASHINGTON ST AND W ROXBURY PY,NA,NA
108,202 SARATOGA ST AND BROOKS ST,NA,NA
109,W EAGLE ST AND FALCON ST,NA,NA
112,DANA AV AND HYDE PARK AV,NA,NA
114,EDWIN ST AND MELVILLE AV,NA,NA
200,TREMONT ST AND W NEWTON ST,NA,NA
224,ADAMS ST AND GENEVA AV,NA,NA
239,227 BUNKER HILL ST AND AMORY ST,NA,NA
264,3 BOSTON ST AND PREBLE ST,NA,NA
286,519 E 2ND ST AND ATHENS ST,NA,NA
289,NEPONSET VALLEY PY AND HYDE PARK AV,NA,NA
299,HEATH ST AND COLUMBUS AV,NA,NA
310,EVERETT ST AND HYDE PARK AV,NA,NA
318,READVILLE ST AND NEPONSET VALLEY PY,NA,NA
344,W BOUNDARY RD AND NORTH ST,NA,NA
415,325 BREMEN ST AND WALFORD WY,NA,NA
428,POND ST AND MOSS HILL R,NA,NA
438,E BERKELEY ST AND ALBANY ST,NA,NA
485,96 LINDEN ST AND COMMONWEALTH AV,NA,NA
524,W NEWTON ST AND COLUMBUS AV,NA,NA
543,FREEPORT ST AND MORRISSEY BL,NA,NA
546,MCLELLAN ST AND BLUE HILL AV,NA,NA
562,OWEN ST AND NORFOLK AV,NA,NA
623,26 AMORY ST AND CHESTNUT AV,NA,NA
634,BELLEVUE ST AND BELLEVUE HILL R,NA,NA
639,COLLINS ST AND HYDE PARK AV,NA,NA
640,CAMBRIDGE ST AND DANBY ST,NA,NA
654,BAY STATE RD AND COMMONWEALTH AV,NA,NA
747,56 FAYETTE ST AND BAY ST,NA,NA
777,STAFFORD ST AND CLEMENT AV,NA,NA
796,SUMMER ST AND W NEWTON ST,NA,NA
798,MILTON ST AND SUMMIT AV,NA,NA
829,21 BOWDOIN ST AND FREEMAN ST,NA,NA
830,ST JAMES ST AND BERKELEY ST,NA,NA
890,BLUE HILL AV AND TALBOT AV,NA,NA
906,E 6TH ST AND THOMAS PK,NA,NA
907,MALCOLM X BL AND ROBEY ST,NA,NA
938,21 DUNCAN ST AND BLUE HILL AV,NA,NA
944,HEATH ST AND NEW HEATH ST,NA,NA
964,ALBANY ST AND DORCHESTER AV,NA,NA
974,79 FREEPORT ST AND MORRISSEY BL,NA,NA
979,19 STUART ST AND GROVER AV,NA,NA
984,ROGERS ST AND PREBLE ST,NA,NA
1015,MT PLEASANT ST AND FOREST ST,NA,NA
1031,1 MENLO ST AND HENSHAW ST,NA,NA
1038,OLIVER ST AND BLUE HILL AV,NA,NA
1069,COLUMBUS AV AND MALCOLM X BL,NA,NA
1070,BERKELEY ST AND ST JAMES ST,NA,NA
1147,AV DE LAFAYETTE PL AND HARRISON AV,NA,NA
1173,FREEPORT ST AND CONNOLLY ST,NA,NA
1179,TREMONT ST AND MALCOLM X BL,NA,NA
1194,29 FLORIDA ST AND LONSDALE ST,NA,NA
1211,AMORY ST AND DIMOCK ST,NA,NA
1232,MILTON ST AND HYDE PARK AV,NA,NA
1256,ALBANY ST AND SULLIVAN WY,NA,NA
1325,SNOW HILL ST AND MARGARET ST,NA,NA
1327,46 BLANDFORD ST AND ETNA ST,NA,NA
1384,42 E ST AND DANA AV,NA,NA
1386,66 LONG WF AND ATLANTIC AV,NA,NA
1394,ADAMS ST AND HYDE PARK AV,NA,NA
1420,ST STEPHEN ST AND JARVIS PL,NA,NA
1427,175 BOSTON ST AND HARVEST ST,NA,NA
1469,14 HOMESTEAD ST AND WALNUT AV,NA,NA
1471,SHETLAND ST AND NORFOLK ST,NA,NA
1476,33 WARD ST AND PREBLE ST,NA,NA
1500,121 NEWBURY ST AND OLD HARBOR ST,NA,NA
1516,16 N WASHINGTON ST AND CAUSEWAY ST,NA,NA
1522,32 MYRICK ST AND BLUE HILL AV,NA,NA
1541,48 FLEET ST AND HARRISON AV,NA,NA
1571,MORTON ST AND PINE RIDGE R,NA,NA
1582,16 WADE ST AND COMMONWEALTH AV,NA,NA
1636,GREENWOOD ST AND HYDE PARK AV,NA,NA
1642,CAMBRIDGE ST AND GROTON ST,NA,NA
1662,SOUTHAMPTON ST AND HEATH ST,NA,NA
1688,ALBANY ST AND TRAVELER ST,NA,NA
1708,269 SUMMER ST AND MOON ST,NA,NA
1709,FOREST HILLS ST AND PETER PARLEY R,NA,NA
1717,W CONCORD ST AND COLUMBUS AV,NA,NA
1786,266 SUMMER ST AND MELCHER ST,NA,NA
1833,24 SOUTHAMPTON ST AND CABOT ST,NA,NA
1843,CABOT ST AND HEATH ST,NA,NA
1854,353 CAMBRIDGE ST AND CAROLINA AV,NA,NA
1878,WEST ST AND HYDE PARK AV,NA,NA
